PATH	DURATION	TRANSCRIPT
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8609/283227/8609-283227-0038.flac	13.705	my dear sir i do not like writing letters especially on subjects of importance there are a thousand chances of misunderstanding whereas in a personal interview there is a possibility of controversy being hallowed by communion
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1447/130552/1447-130552-0013.flac	14.64	obsessed with an overweening pride obstacles that are difficult but not insuperable obviously at variance with facts
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7059/77897/7059-77897-0026.flac	10.575	and they're both opposed you're merely the straw that breaks the camel's back missus wilmington oh thank you that's a great relief
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7367/86737/7367-86737-0026.flac	14.65	you had some motive for coming here may i beg to know what it was ah yes you have ordered your carriage at eight o'clock precisely i have you intend visiting il colosseo you mean the colosseum it is the same thing
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/118/47824/118-47824-0024.flac	11.77	later mister graham there is a hack driver outside who is even more suspicious than you he wants to be paid i asked rawlins to drive me back but he rushed from the courthouse probably to telephone his rotund superior
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3112/9555/3112-9555-0083.flac	11.535	here my schooling went on under somewhat improved circumstances the three miles became half a mile and probably some salutary changes were made in my wardrobe
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6272/70168/6272-70168-0021.flac	13.355	say so to my own child verry turned her face to the wall and said no more but she had started a less pleasant train of thought it was changed again by temperance coming with lights
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8095/274345/8095-274345-0005.flac	9.695	they had learned by experience that the public revenue could with difficulty maintain the dignity of the crown even under the ordinary charges of government
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/233/134440/233-134440-0032.flac	13.465	she was a foul thing come out a woman more foul she was a thing sent to make life unbearable to me i was a fool do you see as you are now and so i married this woman
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5163/18515/5163-18515-0014.flac	16.445	said old mister king laughing heartily at the performance and they wouldn't mind you in the least if they did i suppose not said jasper in chagrin oh the mean little beggars hold up your apron screamed polly to the little girl
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4898/28461/4898-28461-0038.flac	16.085	and is very effective its round leafy pale green head contrasting with the dark narrow spires of the conifers and giving a striking character to the forest the tamarac pine or black pine as the variety of
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2007/149877/2007-149877-0039.flac	10.92	here come the moths in endless procession to bask in the light of the flame such conversation as one may hear would not warrant a commendation of the scene upon intellectual grounds
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/200/124140/200-124140-0033.flac	2.71	and abruptly reminded him of his promise
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3723/171631/3723-171631-0007.flac	11.22	must contribute to that as children to their parents as all persons to all kinds of superiors though oftentimes those parents or those superiors
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/446/123501/446-123501-0022.flac	13.105	as to strike against the butt of his great metal shod spear i should have snuffed out without ever knowing that death was near me but the little sound caused me to turn
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3526/176651/3526-176651-0018.flac	11.57	she had never seen a man like that before his face was smooth and looked different as did his throat and his hands his breeches were tight
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4406/16882/4406-16882-0037.flac	15.875	and as i was going along my heart was even overwhelmed with the thoughts of my condition and that i should have children and a nation which i knew not ruled over them whereupon i earnestly entreated the lord that he would consider my low estate and show me a token for good and if it were his blessed will
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8324/286683/8324-286683-0006.flac	14.79	in spring and summer when they can find fresh grasses and young rushes or a few parsnips carrots and turnips from the farmers fields other animals are quite safe in the winter they live mostly on roots
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3879/174923/3879-174923-0041.flac	14.755	the idea of a state church said phineas is opposed to my theory of political progress what i hope is that my friends will not suppose that i attack the protestant church because i am a roman catholic if i were a priest
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8123/275216/8123-275216-0029.flac	11.45	every one has his own manner of growth and we have ours answered the young beeches this is the way it's done where we come from and we are perhaps as good as you are
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4297/13009/4297-13009-0047.flac	15.66	that it won't come within the compass of my office to effect or even to propose any radical change in her grace's apparel but don't you think that you and i can afford to ignore all that i can certainly she may be an antiquated eve for me
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3664/11714/3664-11714-0026.flac	13.275	and diverted the citizens from the double path of military and civil life wherein before they were enervated by your luxuries they had displayed the virtues of the ancients and therefore when the day shall dawn which is not far distant continued the monk
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6529/62554/6529-62554-0055.flac	13.55	at any rate for humanity's sake alone it would be right to wait the colonists would no longer as before be able to go and come without fear hitherto they had only wild beasts to guard against
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/322/124147/322-124147-0042.flac	12.82	the bennets were engaged to dine with the lucases and again during the chief of the day was miss lucas so kind as to listen to mister collins elizabeth took an opportunity of thanking her
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1594/135914/1594-135914-0091.flac	8.985	commander of the true believers said she i have been so successful that i have found him and also his mother and sister
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1447/17506/1447-17506-0024.flac	14.615	and no such noble family signor merrick uncle john whistled softly and walked away to the window the young man greeted him with a smile and a bow i misunderstood your name last evening he said i thought you were count ferralti
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2159/179154/2159-179154-0003.flac	14.815	who were seated on the stage in a semicircle facing the audience and stroking each one's head and forehead repeating the phrases close your eyes think of nothing but sleep you are very tired you are drowsy
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8425/287387/8425-287387-0014.flac	13.815	and the browns and greys were so richly and nobly gilded by splashes of sunlight the ruins were so exquisitely beautiful in decay so melancholy in their unwitting fortuitousness of broken lines
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3242/67153/3242-67153-0030.flac	13.265	he broke out in a new place every day and every time he broke out it cost the house money finally i made up my mind to swallow the loss and mister jim was just about to lose his job sure enough
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/696/92939/696-92939-0008.flac	10.635	her home succeeded so well that three years after its commencement miss cavell started also a training school for nurses she was popular everywhere in the belgian capital
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5049/25947/5049-25947-0112.flac	7.565	you can start at once but if you wait until to morrow when i can spare the men you can be carried all the way
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4406/16883/4406-16883-0013.flac	13.395	afterwards he asked me to make a cap for his boy for which he invited me to dinner i went and he gave me a pancake about as big as two fingers it was made of parched wheat beaten and fried in bear's grease
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6818/76332/6818-76332-0009.flac	14.54	loved my husband dearly i hated his devotion to it we never agreed about those questions when my twin babies were born i secretly determined that they should be southerners
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8797/294123/8797-294123-0049.flac	10.605	comes now the japanese on the streets of antung of feng wang chang or of any other manchurian city the following is a familiar scene
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5339/14134/5339-14134-0078.flac	2.225	and touched her pride maybe too
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3699/19402/3699-19402-0024.flac	12.56	and yet excepting once that he was beguiled into it by missus wadman he had never looked stedfastly into one and would often tell my father in the simplicity of his heart
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8609/262281/8609-262281-0022.flac	13.51	not at all answered lady augusta i never chaperon two children to a crowded meeting people might say they took up the room of grown up persons you will let me go not caroline miss channing pleaded fanny when her mother
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1898/145724/1898-145724-0018.flac	8.3	we will eat you up the prince undertook the task and led the mare out to the meadow
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4441/76250/4441-76250-0012.flac	4.885	the wife shall have the right of disposing of her own property
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1081/125237/1081-125237-0043.flac	14.61	tromp was prevented from following blake by strong northerly winds he then turned upon ayscue whose small force he must have overwhelmed but for a sudden change to a southerly gale the dutch admiral now sailed northwards and july twenty fifth
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6531/61334/6531-61334-0100.flac	4.895	i fought with him shalmaneser recorded and accomplished his defeat
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1334/135589/1334-135589-0022.flac	13.74	edward who but rarely heard from humphrey was now anxious to quit the army and go to the king who was in spain but to leave his colors while things were adverse was impossible
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/311/124404/311-124404-0105.flac	15.745	appositely to reply to what is said in its presence as men of the lowest grade of intellect can do the second test is that although such machines might execute many things with equal or perhaps greater perfection than any of us
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5192/19397/5192-19397-0059.flac	3.115	an please your honour quoth trim my uncle toby
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/403/126855/403-126855-0023.flac	12.14	by this time the doctor had picked himself up and on they went again running and running and chee chee shouted it's all right we haven't far to go now
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/322/124147/322-124147-0075.flac	2.895	seemed almost as far from possibility
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/125/121342/125-121342-0046.flac	7.7	sayne what the devil neck hurts darned uncomfortable seat no desire to sleep with jill what could alec see in her
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2136/5143/2136-5143-0023.flac	5.365	un gout bizarre vraiment but i love very much to be near to the dead people
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5022/29405/5022-29405-0018.flac	14.565	i must tell you that lady rachel is the eldest she is married to the honorable captain millbay of the navy now away in his ship a person of extraordinary strength of mind i don't mean the captain i mean lady rachel
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8324/286683/8324-286683-0006.flac	14.79	in spring and summer when they can find fresh grasses and young rushes or a few parsnips carrots and turnips from the farmers fields other animals are quite safe in the winter they live mostly on roots
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/125/121124/125-121124-0046.flac	13.78	you therefore still owe me five millions and a hundred thousand francs i will take the five scraps of paper that i now hold as bonds with your signature alone and here is a receipt in full for the six millions between us
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/248/130697/248-130697-0024.flac	15.78	and i am not without hope that missus davilow may shortly follow him her presence will be the greatest comfort to you it will give you a motive to save her from unnecessary pain yes yes i will try and you will not go away
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2764/36617/2764-36617-0034.flac	12.265	the wharves of brooklyn and every part of new york bordering the east river were crowded with curiosity seekers departing from five hundred thousand throats three cheers burst forth in succession
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1841/159771/1841-159771-0015.flac	11.875	he had stored away a stock of food but it hadn't been big enough and that was a great mistake master meadow mouse promised himself that he would not repeat it another time
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1867/148436/1867-148436-0025.flac	14.96	the boy paused to remember and then with twinkling eyes he mimicked that's very good of you sir but i'll only stop to make a trade with you this horse and some cash to boot for a durable mount out of your corral
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/405/130894/405-130894-0028.flac	14.7000625	is to work faster than the water solidifies we've got to get there first that's all get there first by then i should have been used to this type of talk for several hours that day i wielded my pick doggedly
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5703/47212/5703-47212-0047.flac	14.815	in the meantime there will be no harm done by a watch being kept on the foreign gentleman who is at this moment trolling for salmon on the loch the inspector agreed and when the inverashiel started an hour later on her voyage down the loch
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4788/294466/4788-294466-0002.flac	13.45	he must have been dead for years if he was old when jerry's father was a boy of course dora less inclined to be imaginative replied then to the cowboy she said in her practical matter of fact way
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8088/284756/8088-284756-0077.flac	14.48	perhaps i thought quickly this was with her a sign of greeting i lifted my own arm and returned the salutation if salutation it were aware of a strange rising and falling sound as of a distant humming in my ears
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5750/100289/5750-100289-0007.flac	14.545	a particularly able or well equipped man of their race is a public blessing and all but public property that was the old rule among us up to a very recent period an educated indian could not succeed materially
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/226/131532/226-131532-0027.flac	16.355	and seemed inclined to turn back but on second thought apparently judged it better to continue his course as before he accosted me with a slight bow and edging close to the wall endeavoured to pass on but i was not so minded
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6019/3185/6019-3185-0004.flac	13.885	i knew familiarly all the parties who were concerned in it either as sufferers or as agents i was present from first to last and watched the whole course of the mysterious storm which fell upon our devoted city
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6925/80680/6925-80680-0080.flac	15.635	growing pale as he listened in prison replied the farmer if your majesty will clear this court of the jackals i will explain clear the court commanded the king and very unwillingly the visitors left the palace now
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7367/86737/7367-86737-0084.flac	14.42	and that her ransom was fixed at three hundred piastres twelve hours delay was all that was granted that is until nine the next morning the instant the letter was written carlini seized it and hastened to the plain to find a messenger
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8324/286682/8324-286682-0027.flac	13.2	come for the trap and the mink in it before he finished now try it said he after he had gnawed for quite a while the bachelor backed out as far as he could but his body stuck in the hole
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8108/274318/8108-274318-0020.flac	13.59	the strong glamour thrown upon his imagination by some powerful personality behind the veil but at the time he was not sufficiently aware of this and as with all true glamour was unable to grasp
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/103/1240/103-1240-0020.flac	13.415	bordered with wild rose bushes it's no wonder matthew and marilla are both a little odd living away back here by themselves trees aren't much company though dear knows if they were there'd be enough of them i'd ruther look at people to be sure
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7178/34644/7178-34644-0050.flac	16.145	for a sob the laughed ceased and the man lay back his eyelids closed the sheriff who had allowed the prisoner to speak resumed all which is placed on record
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4195/186236/4195-186236-0006.flac	3.51	the balance of power seemed to be in patricia's hands however
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5561/41615/5561-41615-0047.flac	14.365	do you intend to obey me miss savell asked miss thompson still there was no answer very well continued miss thompson your silence indicates that you are still insubordinate you may therefore choose between two things
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6385/34669/6385-34669-0011.flac	8.14	a wooden platform appeared on the right at the bottom of this platform which was a kind of wharf on piles
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/298/126790/298-126790-0018.flac	14.405	why returned the housekeeper hesitating a little i thought we were as good as so i wonder if i have no claim on the house and garden though they say now it is harvey's it will surely be confiscated turning to lawton who had been sitting in one posture with his
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/250/142276/250-142276-0014.flac	14.175	too plainly for beauty if his features had been less finely cut as it was they had a grace if not a comeliness of their own the face was in repose but it was rather rest after weariness
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4397/15666/4397-15666-0024.flac	9.77	trailed their lustrous fringes through the pines as if taking a last view of their accomplished work then came darkness and the glorious day was done
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8797/294123/8797-294123-0009.flac	11.61	they had tramped probably forty miles that day down from their hiding places just for a look see and forty miles back they would cheerfully tramp chattering all the way over what they had seen
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1069/133709/1069-133709-0013.flac	12.47	that when ralph wished to see her he was at liberty to remember that palazzo crescentini contained a large apartment known as the quarter of the signorino i want to ask you something
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6385/34669/6385-34669-0015.flac	14.785	the doors of which opened into the hold and were lighted by glazed portholes in stowing the cargo a passage was left between the packages of which it consisted these vessels had a mast on each deck the foremast was called paul
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5561/41615/5561-41615-0005.flac	3.75	here comes mabel said jessica maybe she has seen the paper
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7178/34645/7178-34645-0021.flac	15.04	he too would not have minded leaving behind him those archives of simancas with all his misdeeds dated classified labelled and put in order each in its compartment like poisons in the cabinet of a chemist
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4051/11218/4051-11218-0017.flac	8.01	and instead of running any farther towards jason they began to fight among themselves the confusion spread through the host
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5163/39921/5163-39921-0006.flac	14.72	they know he'll back them up in secret no matter what they do just to prove his opinions cropper is sly and slippery and it is hard to corner him are the boys big queried esther anxiously
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5514/19192/5514-19192-0023.flac	14.81	this momentary hesitation gave the insurgents time to re load their weapons and a second and very destructive discharge struck the company before it could regain the corner of the street its shelter a moment more and it was caught between two fires
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1898/145724/1898-145724-0016.flac	13.685	and added to it all she had three heads her appearance was a great shock to the prince and so was her voice which was like the croaking of many ravens she asked him
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5514/19193/5514-19193-0010.flac	6.815	the four cannons echoed each other mournfully the barking of these sombre dogs of war replied to each other
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/696/93314/696-93314-0011.flac	15.7	no he was hanging by his hands above the great refectory arch and his body swung heavily with the impetus of the checked fall he was moving along now slowly hanging by his hands now he grasped an ivy root another
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/405/130894/405-130894-0040.flac	15.625	if only my nautilus were strong enough to stand that much pressure without being crushed well i asked not catching the captain's meaning don't you understand he went on that the congealing of this water
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2136/5147/2136-5147-0000.flac	12.615	lady knollys pursued her enquiries and why does not madame make your dresses my dear i wager a guinea the woman's a milliner did not she engage to make your dresses i
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/887/123290/887-123290-0024.flac	15.4	haze there within three square miles were accumulated the materials for a complete history of the animal life of ages a history scarcely outlined in the too recent strata of the inhabited world
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7067/76048/7067-76048-0000.flac	15.885	i leave you to it his round face betrayed little or no vestiges of his overnight irritation ought you to leave me to it smiled sir richmond i shall be interested to learn what happens but if you won't stay to see
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/6209/34601/6209-34601-0036.flac	14.0	this wretched boy is more than hungry he is mad it is not appetite it is ferocity he is carried away by a rabid virus perhaps he has the plague have you the plague you thief
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1081/125237/1081-125237-0001.flac	6.76	his readiness and persuasiveness of speech his industry and his gifts at once of swift insight and orderly thoroughness
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7800/283493/7800-283493-0018.flac	14.605	you'll have to count me out of that deal frank told them you remember that i sprained my ankle yesterday and a long walk would lay me up if anybody goes it will have to be you two jerry looked at bluff i dare you he said
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3242/67168/3242-67168-0011.flac	11.305	to ask why i hadn't had it painted i was too busy that morning to quarrel so i sent word that i would fix it up and when i was driving by there next day the painters were hard at work on it
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4441/76250/4441-76250-0004.flac	16.245	vex you old man you expect me to keep my vexations to myself but you lie lay old girl i say lie your burdens on my shoulders too was that what you promised me when we got married
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1624/142933/1624-142933-0045.flac	15.365	until he was halfway up the tree then he sat there for some time as if fearful of trying that injured wing meanwhile missus tanager came and fussed about him and talked to him and coaxed him and made as much of him as if he were a baby
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7264/92314/7264-92314-0015.flac	17.035	i say that the big daily papers have now not only those other qualities dangerous to the state which i have described but that they have become essentially official that is insincere and corrupt in their interested support of that plutocratic complex which in the decay of aristocracy governs england
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2764/36617/2764-36617-0031.flac	13.815	the frigate would have gone without me and i would have missed out on this unearthly extraordinary and inconceivable expedition whose true story might well meet with some skepticism but commander farragut didn't want to waste a single day
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1553/140048/1553-140048-0039.flac	12.54	oh don't mention it laughed mister aladdin lifting his hat i was a sort of commercial traveler myself once years ago and i like to see the thing well done good by miss rebecca rowena
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2952/410/2952-410-0007.flac	7.43	my friend cheerfully answered kwairyo i am only a wandering priest a cloud and water guest as folks call it
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/40/121026/40-121026-0035.flac	15.805	upon the enormous degree of intelligence and ability you must have employed to reach the high perfection to which you have attained what would you not have accomplished if you had been free possibly nothing at all the overflow of my brain would probably
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7190/90543/7190-90543-0039.flac	7.715	only servants being in the house the cook suffering from faceache had been restless all night but had heard nothing
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8095/274345/8095-274345-0006.flac	12.575	they were sensible that the present war was very lately the result of their own importunate applications and entreaties and that they had solemnly engaged to support their sovereign in the management of it
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4859/29340/4859-29340-0038.flac	4.86	which may possibly even be of use to someone for something the histories of culture
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4813/248641/4813-248641-0035.flac	15.485	hingham its main street alas for the original name of bachelors rowe arched by a double row of superb elms on either side is incalculably rich in old houses old traditions old families
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2989/138028/2989-138028-0014.flac	14.47	i would inflict a chastisement upon thee for the blasphemy thou hast uttered that all the world should ring with what can it be that a young hussy that hardly knows how to handle a dozen lace bobbins dares to wag her tongue and criticise the histories of knights errant
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2911/15084/2911-15084-0007.flac	16.58	not by a depleted antagonist still feeble from the exhaustion of a starved and persecuted infancy but by an athletic champion of the principles of richelieu and of loyola liberty may thank the iroquois that by their insensate fury
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/1867/148436/1867-148436-0003.flac	2.86	i s'pose you're here askin after bard
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/289/121665/289-121665-0007.flac	15.175	good morning little bo peep and looking up the girl saw a woman standing near her and leaning upon a short stick she was bent nearly double by weight of many years her hair was white as snow and her eyes as black as coals
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5339/14134/5339-14134-0038.flac	14.165	and all the modification on this point which his judgment could obtain from his impetuous and excited heart was that he would watch her words and manner well when he announced his approaching absence and if in them he read the slightest token of tender regretful feeling
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8838/298546/8838-298546-0041.flac	3.74	he's simply ripping said the undergraduate
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2911/15084/2911-15084-0008.flac	15.565	and a peril and a woe averted from her future they ruined the trade which was the life blood of new france they stopped the current of her arteries and made all her early years a misery and a terror not that they changed her destinies
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/39/121914/39-121914-0036.flac	9.59	it must be better to have only one to please than two especially when one of those two is such a fanciful troublesome creature
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3699/19401/3699-19401-0004.flac	10.88	into a corps no matter whether he loves the service or no being once in it he acts as if he did and takes every step to shew himself a man of prowesse
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/446/123501/446-123501-0058.flac	6.955	at the same time he motioned his followers to advance they started toward us on a wild run
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/2911/15084/2911-15084-0011.flac	16.01	of which america is the field the jesuits saw their hopes struck down and their faith though not shaken was sorely tried the providence of god seemed in their eyes dark and inexplicable but from the stand point of liberty
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7059/77900/7059-77900-0025.flac	10.86	they looked after lyra and her nephew from under cotton frowsed bangs they all seemed to know her and returned her easy kindly greetings with an effect of liking
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/26/495/26-495-0056.flac	14.835	i say as many did because several did so at last especially those who had been in the armies in the war which had not been many years past and i must needs say that speaking of second causes
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/226/122538/226-122538-0000.flac	15.275	chapter fourteen in deryck's safe control the white cliffs of dover gradually became more solid and distinct until at length they rose from the sea a strong white wall
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8797/294123/8797-294123-0024.flac	14.805	i dined at a chinese restaurant cleansed myself at a public bath in a private tub with a small boy to assist in the scrubbing i bought condensed milk bitter canned vegetables bread and cake i repeat it cake good cake
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/26/496/26-496-0018.flac	15.93	a little hardened it is true a vast many people fled as i have observed yet they were chiefly from the west end of the town and from that we call the heart of the city that is to say
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/5104/33406/5104-33406-0020.flac	15.715	can no bad fortune spoil your good nature laughed eric but now we are off let every man carry what he can so they quickly loaded themselves with clothes and gold and swords and spears and kettles of food
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/4397/15678/4397-15678-0024.flac	13.445	therefore however extravagant and high the brag ascending from puget sound in most cases it is likely to appear pardonable and more seattle was named after an old indian chief who lived in this part of the sound
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3664/11714/3664-11714-0015.flac	15.95	then he advanced with a slow and solemn step towards the bed lorenzo watched his approach with terror then when he was close beside him he cried o my father i have been a very great sinner the mercy of god is infinite replied the monk
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7635/105409/7635-105409-0058.flac	11.195	but he felt less sure now the englishman's audacity had baffled him once whilst the wooden headed stupidity of the soldiers and the interference of a woman had turned his hand which held all the trumps into a losing one
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/3664/178366/3664-178366-0002.flac	15.085	and if i wanted a commission one could easily be procured for me i thanked general ord for his kindness and said that although an officer's commission in the regular army was a tempting prize yet i preferred to remain in the position i was then holding
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/8226/274369/8226-274369-0018.flac	14.02	however ridiculous were willingly attended to and were dispersed among the multitude to whose capacity they were well adapted beale a tailor informed the commons that walking in the fields
/home/suvobratghos_umass_edu/dataset/LibriSpeech/train-clean-100/7635/105661/7635-105661-0044.flac	16.745	and simplicity of manners which distinguished his character but so violent were their prejudices against the church he rather hurt the cause by his imprudent exercise of those virtues he frankly confessed that many abominable and detestable practices prevailed in the court of rome
